,gene_id,log2_RE_FC,Z_score,gene_name,gene_biotype
1763,ENSG00000119321,-0.428235248,-2.903340548,FKBP15,protein_coding
3569,ENSG00000234456,-0.428608306,-4.757682483,MAGI2-AS3,lncRNA
868,ENSG00000163322,-0.428639188,-2.236077662,ABRAXAS1,protein_coding
6193,ENSG00000112079,-0.428816124,-18.13837034,STK38,protein_coding
4053,ENSG00000148925,-0.428949227,-5.493189073,BTBD10,protein_coding
4978,ENSG00000135525,-0.429189554,-7.429985027,MAP7,protein_coding
2492,ENSG00000228358,-0.429214707,-3.53779682,LINC02263,lncRNA
1960,ENSG00000117010,-0.429271303,-3.072386339,ZNF684,protein_coding
3459,ENSG00000165525,-0.429349733,-4.605362058,NEMF,protein_coding
5608,ENSG00000080802,-0.429803292,-9.898151763,CNOT4,protein_coding
999,ENSG00000217889,-0.430141233,-2.317265494,KRT18P48,processed_pseudogene
3624,ENSG00000029153,-0.430243007,-4.827028041,BMAL2,protein_coding
876,ENSG00000092847,-0.430553374,-2.242943001,AGO1,protein_coding
4974,ENSG00000152495,-0.430746195,-7.41748091,CAMK4,protein_coding
1835,ENSG00000120798,-0.43109472,-2.966232215,NR2C1,protein_coding
5175,ENSG00000144278,-0.431210867,-8.067373659,GALNT13,protein_coding
5579,ENSG00000168280,-0.431300969,-9.703222073,KIF5C,protein_coding
5737,ENSG00000122008,-0.43136147,-10.61963196,POLK,protein_coding
1602,ENSG00000127530,-0.431576408,-2.769061157,OR7C1,protein_coding
1219,ENSG00000150667,-0.431762028,-2.474339314,FSIP1,protein_coding
4585,ENSG00000104419,-0.431831069,-6.433022737,NDRG1,protein_coding
3030,ENSG00000074356,-0.431940936,-4.08742229,NCBP3,protein_coding
5451,ENSG00000198815,-0.432214036,-9.164614798,FOXJ3,protein_coding
1412,ENSG00000129451,-0.432264763,-2.6123244,KLK10,protein_coding
1364,ENSG00000287712,-0.432365402,-2.580703179,NA,lncRNA
4703,ENSG00000114209,-0.432748199,-6.717914691,PDCD10,protein_coding
1648,ENSG00000276075,-0.432817902,-2.807412846,NA,lncRNA
5508,ENSG00000196914,-0.433553674,-9.390006493,ARHGEF12,protein_coding
5731,ENSG00000183317,-0.433560697,-10.59359071,EPHA10,protein_coding
3882,ENSG00000267346,-0.433629302,-5.218812099,EIF5AP3,processed_pseudogene
2451,ENSG00000277954,-0.433825787,-3.49111558,NA,lncRNA
5401,ENSG00000144642,-0.433836091,-8.933191909,RBMS3,protein_coding
5212,ENSG00000073921,-0.434060387,-8.203549676,PICALM,protein_coding
4191,ENSG00000169282,-0.434314764,-5.690280947,KCNAB1,protein_coding
5394,ENSG00000165023,-0.434330144,-8.903264979,DIRAS2,protein_coding
2054,ENSG00000145833,-0.434685568,-3.144823063,DDX46,protein_coding
6185,ENSG00000168916,-0.435205123,-17.78799483,ZNF608,protein_coding
6278,ENSG00000288918,-0.435418681,-29.5366514,NA,lncRNA
3205,ENSG00000261645,-0.435480497,-4.305868696,DISC1FP1,lncRNA
4542,ENSG00000153250,-0.435921151,-6.341414964,RBMS1,protein_coding
3813,ENSG00000131831,-0.436056027,-5.089364006,RAI2,protein_coding
6085,ENSG00000138378,-0.436076778,-14.81321629,STAT4,protein_coding
1703,ENSG00000260743,-0.436292548,-2.855832896,NA,lncRNA
935,ENSG00000118985,-0.436332565,-2.275928346,ELL2,protein_coding
3564,ENSG00000182752,-0.436391671,-4.752343916,PAPPA,protein_coding
4075,ENSG00000085382,-0.436404535,-5.526973006,HACE1,protein_coding
5315,ENSG00000225706,-0.436650869,-8.554246927,PTPRD-AS1,lncRNA
5642,ENSG00000144792,-0.43680327,-10.09872712,ZNF660,protein_coding
2865,ENSG00000147364,-0.436882309,-3.916312963,FBXO25,protein_coding
3404,ENSG00000114541,-0.436891037,-4.53947611,FRMD4B,protein_coding
3606,ENSG00000138182,-0.437042613,-4.811958903,KIF20B,protein_coding
5948,ENSG00000083896,-0.437159701,-12.65623521,YTHDC1,protein_coding
3943,ENSG00000271369,-0.437287134,-5.312637517,NA,processed_pseudogene
4169,ENSG00000095951,-0.437435975,-5.659222112,HIVEP1,protein_coding
5460,ENSG00000129595,-0.437512946,-9.197855712,EPB41L4A,protein_coding
3366,ENSG00000138172,-0.438506613,-4.500501287,CALHM2,protein_coding
5835,ENSG00000254377,-0.438521681,-11.43006887,MIR124-2HG,lncRNA
1241,ENSG00000109536,-0.438564903,-2.493491303,FRG1,protein_coding
5287,ENSG00000132466,-0.438663697,-8.446200257,ANKRD17,protein_coding
2385,ENSG00000169933,-0.438745877,-3.420624469,FRMPD4,protein_coding
5189,ENSG00000109680,-0.438948363,-8.095425282,TBC1D19,protein_coding
2602,ENSG00000115084,-0.439189262,-3.651647899,SLC35F5,protein_coding
4354,ENSG00000134852,-0.439233039,-5.964700657,CLOCK,protein_coding
4460,ENSG00000174453,-0.439380287,-6.175962976,VWC2L,protein_coding
1381,ENSG00000145808,-0.439584167,-2.591276472,ADAMTS19,protein_coding
4243,ENSG00000139946,-0.440179209,-5.749739389,PELI2,protein_coding
1279,ENSG00000261098,-0.44077982,-2.52052169,NA,lncRNA
4805,ENSG00000184304,-0.441332951,-6.946428178,PRKD1,protein_coding
4356,ENSG00000102606,-0.442133574,-5.966540724,ARHGEF7,protein_coding
3823,ENSG00000122548,-0.442540034,-5.098061299,KIAA0087,lncRNA
4317,ENSG00000275431,-0.442852639,-5.883752554,NA,lncRNA
3533,ENSG00000160145,-0.442883483,-4.712909429,KALRN,protein_coding
4639,ENSG00000172361,-0.4431517,-6.557659895,CFAP53,protein_coding
4745,ENSG00000164172,-0.443586264,-6.824043503,MOCS2,protein_coding
3182,ENSG00000251569,-0.443700272,-4.286299068,NA,protein_coding
991,ENSG00000242560,-0.444023503,-2.307328597,RN7SL797P,misc_RNA
924,ENSG00000285978,-0.444120797,-2.268020464,NA,protein_coding
1245,ENSG00000152578,-0.444137818,-2.49526407,GRIA4,protein_coding
3767,ENSG00000145087,-0.444294172,-5.031318014,STXBP5L,protein_coding
5897,ENSG00000167552,-0.444303836,-12.13919152,TUBA1A,protein_coding
5165,ENSG00000115020,-0.444356039,-8.040489804,PIKFYVE,protein_coding
5468,ENSG00000173545,-0.444411407,-9.215789135,ZNF622,protein_coding
245,ENSG00000119013,-0.444466542,2.849235212,NDUFB3,protein_coding
1139,ENSG00000165495,-0.44448632,-2.414752137,PKNOX2,protein_coding
4438,ENSG00000168116,-0.444751726,-6.120221168,KIAA1586,protein_coding
4896,ENSG00000116750,-0.444894215,-7.173615795,UCHL5,protein_coding
1504,ENSG00000144452,-0.445362769,-2.681001424,ABCA12,protein_coding
5933,ENSG00000077097,-0.445816171,-12.42819156,TOP2B,protein_coding
3208,ENSG00000108443,-0.445849655,-4.307135176,RPS6KB1,protein_coding
3743,ENSG00000032219,-0.446025785,-5.009186224,ARID4A,protein_coding
6282,ENSG00000226702,-0.446025974,-30.63443394,MIR217HG,lncRNA
3450,ENSG00000127837,-0.44608065,-4.5994009,AAMP,protein_coding
2497,ENSG00000121749,-0.446244849,-3.539789797,TBC1D15,protein_coding
6030,ENSG00000137601,-0.446546177,-13.73932822,NEK1,protein_coding
5595,ENSG00000137942,-0.446643506,-9.80138511,FNBP1L,protein_coding
780,ENSG00000231238,-0.446655516,-2.174918049,LINC00349,lncRNA
6103,ENSG00000182901,-0.446810599,-15.14412198,RGS7,protein_coding
576,ENSG00000287514,-0.446990521,-2.048933517,NA,lncRNA
1718,ENSG00000148218,-0.447021158,-2.868006454,ALAD,protein_coding
2152,ENSG00000253853,-0.447034529,-3.226882263,NA,lncRNA
3486,ENSG00000135241,-0.447264255,-4.650032196,PNPLA8,protein_coding
3241,ENSG00000279064,-0.447294731,-4.347297997,NA,lncRNA
3857,ENSG00000126785,-0.447651249,-5.17328075,RHOJ,protein_coding
5239,ENSG00000151445,-0.447780273,-8.293368876,VIPAS39,protein_coding
3722,ENSG00000114933,-0.448070671,-4.986491357,INO80D,protein_coding
2619,ENSG00000232807,-0.44844341,-3.66584876,NA,lncRNA
1140,ENSG00000187166,-0.448832549,-2.415086482,H1-7,protein_coding
3383,ENSG00000122484,-0.448838896,-4.516750247,RPAP2,protein_coding
5497,ENSG00000164418,-0.448936346,-9.32760458,GRIK2,protein_coding
5108,ENSG00000111358,-0.448962245,-7.831883663,GTF2H3,protein_coding
5614,ENSG00000154380,-0.449081972,-9.921541114,ENAH,protein_coding
3846,ENSG00000243836,-0.44926505,-5.139022742,WDR86-AS1,lncRNA
1254,ENSG00000147133,-0.44977243,-2.50409456,TAF1,protein_coding
2171,ENSG00000158856,-0.449813565,-3.239839859,DMTN,protein_coding
4026,ENSG00000285669,-0.450029434,-5.455754284,NA,lncRNA
4521,ENSG00000140577,-0.450533371,-6.290151347,CRTC3,protein_coding
5565,ENSG00000069020,-0.450731497,-9.642355561,MAST4,protein_coding
784,ENSG00000166801,-0.450979151,-2.178200964,FAM111A,protein_coding
5167,ENSG00000143171,-0.451188696,-8.041313957,RXRG,protein_coding
1794,ENSG00000290384,-0.451314298,-2.938586175,NA,lncRNA
4741,ENSG00000171724,-0.451487904,-6.807344957,VAT1L,protein_coding
5641,ENSG00000162374,-0.451714678,-10.09771943,ELAVL4,protein_coding
5384,ENSG00000145779,-0.452046309,-8.849312316,TNFAIP8,protein_coding
5163,ENSG00000144218,-0.452343601,-8.024045106,AFF3,protein_coding
2685,ENSG00000136098,-0.452439409,-3.7400152,NEK3,protein_coding
2876,ENSG00000283538,-0.45303788,-3.924864692,NA,lncRNA
5483,ENSG00000138162,-0.453080746,-9.270954084,TACC2,protein_coding
4162,ENSG00000256061,-0.453196044,-5.650180881,DNAAF4,protein_coding
5047,ENSG00000122733,-0.453863735,-7.611441339,PHF24,protein_coding
5339,ENSG00000117481,-0.454033495,-8.656299743,NSUN4,protein_coding
2490,ENSG00000128849,-0.454192459,-3.535030655,CGNL1,protein_coding
4112,ENSG00000151632,-0.454225283,-5.580433734,AKR1C2,protein_coding
5267,ENSG00000198670,-0.454582418,-8.385244927,LPA,protein_coding
2017,ENSG00000138641,-0.454834013,-3.11776035,HERC3,protein_coding
5285,ENSG00000065833,-0.45512164,-8.441747377,ME1,protein_coding
6184,ENSG00000110880,-0.455315588,-17.75338992,CORO1C,protein_coding
60,ENSG00000156411,-0.45536384,4.875771325,ATP5MJ,protein_coding
2205,ENSG00000008196,-0.455726712,-3.262096833,TFAP2B,protein_coding
3598,ENSG00000012983,-0.455978641,-4.800168521,MAP4K5,protein_coding
4481,ENSG00000081014,-0.456184184,-6.216573959,AP4E1,protein_coding
1083,ENSG00000245750,-0.456702872,-2.377924009,DRAIC,lncRNA
2521,ENSG00000177885,-0.456854134,-3.566519226,GRB2,protein_coding
5056,ENSG00000142961,-0.457031936,-7.650026094,MOB3C,protein_coding
4268,ENSG00000182575,-0.457039569,-5.787743475,NXPH3,protein_coding
5179,ENSG00000187866,-0.457518208,-8.079191038,PABIR1,protein_coding
3413,ENSG00000166833,-0.457597575,-4.548740957,NAV2,protein_coding
693,ENSG00000251273,-0.457710385,-2.125964317,LINC02228,lncRNA
2808,ENSG00000136237,-0.458186978,-3.85975259,RAPGEF5,protein_coding
4175,ENSG00000198589,-0.458512492,-5.66535981,LRBA,protein_coding
3480,ENSG00000176658,-0.458608709,-4.643592204,MYO1D,protein_coding
786,ENSG00000217801,-0.458675633,-2.179189418,NA,transcribed_unprocessed_pseudogene
1397,ENSG00000124570,-0.458785164,-2.601570242,SERPINB6,protein_coding
4522,ENSG00000256806,-0.458863988,-6.291125413,C17orf100,protein_coding
6047,ENSG00000088538,-0.459029801,-14.00843522,DOCK3,protein_coding
666,ENSG00000287092,-0.459394537,-2.109358278,NA,lncRNA
2158,ENSG00000231858,-0.459619867,-3.233151137,STAT4-AS1,lncRNA
3265,ENSG00000232987,-0.460023969,-4.37753963,LINC01219,lncRNA
3002,ENSG00000061987,-0.460308819,-4.056650887,MON2,protein_coding
4216,ENSG00000060749,-0.460410524,-5.714780689,QSER1,protein_coding
1465,ENSG00000137491,-0.460538381,-2.651737376,SLCO2B1,protein_coding
5974,ENSG00000122970,-0.460858129,-12.95323969,IFT81,protein_coding
3545,ENSG00000002746,-0.460899839,-4.725891863,HECW1,protein_coding
4770,ENSG00000163558,-0.461239984,-6.87515234,PRKCI,protein_coding
2674,ENSG00000231427,-0.461364536,-3.727402509,LINC01445,lncRNA
4103,ENSG00000108176,-0.461908672,-5.569592519,DNAJC12,protein_coding
1807,ENSG00000143772,-0.46219901,-2.94781656,ITPKB,protein_coding
3032,ENSG00000289094,-0.462636525,-4.091239488,NA,lncRNA
2768,ENSG00000104435,-0.463937274,-3.819312017,STMN2,protein_coding
1119,ENSG00000272767,-0.46425116,-2.399784554,JMJD1C-AS1,lncRNA
2661,ENSG00000260388,-0.464274019,-3.707770594,LINC00562,lncRNA
3430,ENSG00000102271,-0.464440326,-4.578666588,KLHL4,protein_coding
3716,ENSG00000050405,-0.464601689,-4.978060325,LIMA1,protein_coding
1300,ENSG00000285595,-0.465334529,-2.539675731,NA,lncRNA
5733,ENSG00000185630,-0.465536569,-10.598404,PBX1,protein_coding
3781,ENSG00000114742,-0.465759291,-5.04562105,WDR48,protein_coding
5080,ENSG00000260563,-0.465844989,-7.747294724,NA,lncRNA
5248,ENSG00000101349,-0.466536343,-8.324930445,PAK5,protein_coding
2990,ENSG00000215218,-0.467012781,-4.047616516,UBE2QL1,protein_coding
5722,ENSG00000186868,-0.467434908,-10.50423863,MAPT,protein_coding
1149,ENSG00000067533,-0.467490597,-2.421289388,RRP15,protein_coding
1973,ENSG00000147592,-0.467538473,-3.087398407,LACTB2,protein_coding
2510,ENSG00000168556,-0.467858239,-3.552664448,ING2,protein_coding
4331,ENSG00000198646,-0.468239617,-5.918312321,NCOA6,protein_coding
5139,ENSG00000091879,-0.468423558,-7.934984751,ANGPT2,protein_coding
2386,ENSG00000268870,-0.468750046,-3.422618049,NA,protein_coding
4366,ENSG00000166128,-0.468815151,-5.996094676,RAB8B,protein_coding
3174,ENSG00000186019,-0.468938357,-4.276113575,ZNF225-AS1,lncRNA
637,ENSG00000290803,-0.468974747,-2.092247911,NA,lncRNA
5348,ENSG00000173210,-0.468982922,-8.726316313,ABLIM3,protein_coding
529,ENSG00000203808,-0.469137272,-2.019395134,BVES-AS1,lncRNA
4859,ENSG00000172733,-0.469600781,-7.094109903,PURG,protein_coding
4197,ENSG00000103994,-0.469601223,-5.697869939,ZNF106,protein_coding
2340,ENSG00000115896,-0.469605632,-3.377182056,PLCL1,protein_coding
562,ENSG00000225764,-0.469832091,-2.043004038,P3H2-AS1,lncRNA
3309,ENSG00000001629,-0.469859983,-4.428089943,ANKIB1,protein_coding
5771,ENSG00000123213,-0.469885834,-10.87661681,NLN,protein_coding
5702,ENSG00000130340,-0.470127388,-10.37810084,SNX9,protein_coding
646,ENSG00000066185,-0.470138084,-2.097150979,ZMYND12,protein_coding
6018,ENSG00000102383,-0.470210748,-13.59804781,ZDHHC15,protein_coding
6279,ENSG00000177511,-0.470301361,-29.7582799,ST8SIA3,protein_coding
5446,ENSG00000224897,-0.470737998,-9.147255768,POT1-AS1,lncRNA
1755,ENSG00000038382,-0.472014186,-2.896985562,TRIO,protein_coding
3295,ENSG00000107295,-0.472141397,-4.417576201,SH3GL2,protein_coding
5370,ENSG00000088305,-0.47259256,-8.793114812,DNMT3B,protein_coding
2977,ENSG00000120756,-0.4728882,-4.032580651,PLS1,protein_coding
5930,ENSG00000168283,-0.472911416,-12.38954081,BMI1,protein_coding
5603,ENSG00000169862,-0.473081974,-9.850643151,CTNND2,protein_coding
1789,ENSG00000261200,-0.473805943,-2.927796364,NA,lncRNA
3693,ENSG00000009413,-0.473984398,-4.938002074,REV3L,protein_coding
2448,ENSG00000104388,-0.474222681,-3.490425113,RAB2A,protein_coding
5561,ENSG00000053524,-0.474294332,-9.636154251,MCF2L2,protein_coding
1706,ENSG00000291163,-0.474404587,-2.857503196,NA,lncRNA
2542,ENSG00000268964,-0.474703242,-3.583558405,ERVV-2,protein_coding
2482,ENSG00000283175,-0.475194919,-3.525358946,NA,lncRNA
3937,ENSG00000128641,-0.475375824,-5.303206549,MYO1B,protein_coding
2293,ENSG00000107518,-0.475638816,-3.345547886,ATRNL1,protein_coding
1519,ENSG00000160299,-0.475731563,-2.692765751,PCNT,protein_coding
2277,ENSG00000173083,-0.475757758,-3.326258065,HPSE,protein_coding
2927,ENSG00000183775,-0.475768369,-3.978168404,KCTD16,protein_coding
3009,ENSG00000118939,-0.475834291,-4.060482427,UCHL3,protein_coding
3835,ENSG00000020426,-0.476022269,-5.115929904,MNAT1,protein_coding
1221,ENSG00000273113,-0.476237501,-2.475561185,NA,lncRNA
5850,ENSG00000141404,-0.476359974,-11.6502005,GNAL,protein_coding
2187,ENSG00000135205,-0.476375413,-3.250705384,CCDC146,protein_coding
4301,ENSG00000143643,-0.47657461,-5.855167807,TTC13,protein_coding
6222,ENSG00000155966,-0.476580503,-20.10129138,AFF2,protein_coding
4434,ENSG00000135090,-0.476662479,-6.114401725,TAOK3,protein_coding
3283,ENSG00000198947,-0.476693253,-4.400385539,DMD,protein_coding
2837,ENSG00000048649,-0.477196297,-3.890134757,RSF1,protein_coding
1349,ENSG00000179085,-0.47737037,-2.567754506,DPM3,protein_coding
5433,ENSG00000111912,-0.477374738,-9.085039454,NCOA7,protein_coding
664,ENSG00000182208,-0.47762717,-2.107532205,MOB2,protein_coding
4074,ENSG00000163714,-0.477953196,-5.523584839,U2SURP,protein_coding
456,ENSG00000197728,-0.477995077,2.092430794,RPS26,protein_coding
3875,ENSG00000272316,-0.478095907,-5.200978822,NA,lncRNA
689,ENSG00000248265,-0.478163548,-2.122905638,FLJ12825,lncRNA
3444,ENSG00000107282,-0.478390173,-4.589435573,APBA1,protein_coding
1133,ENSG00000256683,-0.478887455,-2.410129054,ZNF350,protein_coding
4945,ENSG00000197959,-0.479058397,-7.34621243,DNM3,protein_coding
1845,ENSG00000166974,-0.479132458,-2.975174034,MAPRE2,protein_coding
1071,ENSG00000138756,-0.479861402,-2.372865747,BMP2K,protein_coding
4309,ENSG00000116675,-0.479898383,-5.867256033,DNAJC6,protein_coding
554,ENSG00000179603,-0.480012336,-2.031656812,GRM8,protein_coding
473,ENSG00000287183,-0.48032968,2.0530975,NA,lncRNA
725,ENSG00000270175,-0.480330508,-2.143725695,NA,lncRNA
1581,ENSG00000170011,-0.480761665,-2.744960008,MYRIP,protein_coding
5198,ENSG00000143469,-0.481351113,-8.145010389,SYT14,protein_coding
1152,ENSG00000273247,-0.481858098,-2.426004587,RAB33B-AS1,lncRNA
4760,ENSG00000168481,-0.482320427,-6.853345036,LGI3,protein_coding
544,ENSG00000264404,-0.482502882,-2.026470917,LINC02675,lncRNA
2936,ENSG00000152969,-0.482565096,-3.991901979,JAKMIP1,protein_coding
3395,ENSG00000165259,-0.482582099,-4.530065106,HDX,protein_coding
3305,ENSG00000137203,-0.482911884,-4.426322869,TFAP2A,protein_coding
3388,ENSG00000224655,-0.483127563,-4.525273537,LINC01823,lncRNA
958,ENSG00000237594,-0.483338024,-2.291812299,TIAM1-AS1,lncRNA
4086,ENSG00000089818,-0.483424931,-5.546611016,NECAP1,protein_coding
4777,ENSG00000154310,-0.483732686,-6.882045151,TNIK,protein_coding
4338,ENSG00000170542,-0.483747791,-5.936007301,SERPINB9,protein_coding
3843,ENSG00000273877,-0.484570525,-5.131591823,NA,lncRNA
4596,ENSG00000100697,-0.484841996,-6.454875304,DICER1,protein_coding
2555,ENSG00000109332,-0.48602268,-3.60203758,UBE2D3,protein_coding
5221,ENSG00000162434,-0.486033112,-8.22554363,JAK1,protein_coding
2763,ENSG00000138640,-0.486179986,-3.8180551,FAM13A,protein_coding
3911,ENSG00000229644,-0.486590621,-5.263008389,NAMPTP1,processed_pseudogene
5305,ENSG00000181191,-0.486781281,-8.511959798,PJA1,protein_coding
1517,ENSG00000287869,-0.486996263,-2.690517488,NA,lncRNA
3021,ENSG00000135968,-0.487245136,-4.073533586,GCC2,protein_coding
5126,ENSG00000197653,-0.487245591,-7.8927696,DNAH10,protein_coding
2843,ENSG00000236901,-0.48727313,-3.894541444,MIR600HG,lncRNA
1974,ENSG00000109452,-0.487467252,-3.087500606,INPP4B,protein_coding
826,ENSG00000235823,-0.487563404,-2.210619924,OLMALINC,lncRNA
1479,ENSG00000162688,-0.487636985,-2.660126782,AGL,protein_coding
2065,ENSG00000198546,-0.48770832,-3.150511751,ZNF511,protein_coding
1141,ENSG00000160014,-0.487755677,-2.415857775,CALM3,protein_coding
2937,ENSG00000067798,-0.48798042,-3.993341071,NAV3,protein_coding
1643,ENSG00000159140,-0.488059637,-2.805803008,SON,protein_coding
3946,ENSG00000133104,-0.488077294,-5.315533715,SPART,protein_coding
3487,ENSG00000168172,-0.48823555,-4.650783707,HOOK3,protein_coding
4430,ENSG00000111262,-0.488520824,-6.108744916,KCNA1,protein_coding
4408,ENSG00000154845,-0.488650471,-6.075443422,PPP4R1,protein_coding
1186,ENSG00000172901,-0.488726061,-2.451870593,LVRN,protein_coding
2724,ENSG00000198836,-0.488976077,-3.777922084,OPA1,protein_coding
328,ENSG00000204308,-0.490129546,2.514330776,RNF5,protein_coding
4538,ENSG00000099940,-0.490455086,-6.333812894,SNAP29,protein_coding
5882,ENSG00000128805,-0.490558718,-11.89473515,ARHGAP22,protein_coding
5181,ENSG00000154975,-0.490596148,-8.084597669,CA10,protein_coding
3181,ENSG00000186001,-0.491062437,-4.284208726,LRCH3,protein_coding
4064,ENSG00000103274,-0.491255848,-5.51324481,NUBP1,protein_coding
3509,ENSG00000214290,-0.491690468,-4.68146083,POU2AF3,protein_coding
4940,ENSG00000162869,-0.491988955,-7.319814976,PPP1R21,protein_coding
4570,ENSG00000285454,-0.491998667,-6.396647846,NA,lncRNA
2847,ENSG00000260634,-0.492011905,-3.897451114,NA,lncRNA
1762,ENSG00000184368,-0.492090699,-2.901988182,MAP7D2,protein_coding
4628,ENSG00000124831,-0.492455601,-6.529085275,LRRFIP1,protein_coding
5051,ENSG00000105750,-0.492570844,-7.627788518,ZNF85,protein_coding
4004,ENSG00000147548,-0.493363998,-5.41630362,NSD3,protein_coding
4118,ENSG00000177200,-0.493418805,-5.58735562,CHD9,protein_coding
